key= 1;351201246319846
key= 7;317328182818836
key= 7;972027979530111
key= 0;997640193025889
key= 0;671594513344444
key= 0;993445210465864
key= 2;278374962407012
key= 8;588773354954994
key= 7;779278213565627
key= 6;845533472889936
key= 8;492709806518410
key= 5;962029266473766
key= 4;761650118428722
key= 20;409994690602338
key= 24;909783081793383
key= 2;885263968110692
key= 17;393367037595595
key= 18;145693153492200
key= 12;587658603294353
key= 17;217500313323878
key= 25;568597467567554
key= 49;206013897706417
key= 74;351512922333445
key= 55;953697717770407
key= 20;481263987867652
key= 16;503604391258541
key= 49;898978619996417
key= 19;383007846731821
key= 26;344977632452842
key= 85;454350598177791
key= 31;165188257641661
key= 0;349850037638020
key= 85;728058121694284
key= 5;424736080597002
key= 0;503430569303113
key= 56;421301145411652
key= 82;815849594781821
key= 19;122455264643797
key= 17;238208832045112
key= 31;906578664558231
key= 2;402483935519038
key= 71;863999675783988
key= 51;651495722771263
key= 3;844807420045216
key= 60;557308966509119
key= 47;224908909425768
key= 17;570107419176872
key= 12;975793773082216
key= 56;907391404965582
key= 20;928475230010575
key= 69;532373878013803
key= 7;735192924683594
key= 83;126819646195645
key= 72;556913877449259
key= 49;825661267301024
key= 42;570238900136219
key= 3;725974143695100
key= 56;775358445597445
key= 0;102805796833336
key= 39;855117600264923
key= 25;489498506141804
key= 36;643513464839806
key= 85;105148191180277
key= 73;196098335765551
key= 49;120396199883747
key= 13;852394234492747
key= 66;842610650725190
key= 71;255699095535495
key= 260;609494468983488
key= 225;464305910933536
key= 102;507138163735883
key= 123;692446565401870
key= 156;764458079539953
key= 139;353062532918747
key= 44;924829321970565
key= 42;108201464160926
key= 123;200601887389186
key= 21;338418355017869
key= 129;284210808126799
key= 157;818555245166061
key= 70;116942964743327
key= 9;683781969864396
key= 152;413363902273335
key= 48;813464457075053
key= 138;355249297199223
key= 73;479506580458051
key= 100;416989690436421
key= 66;355073664458316
key= 195;367283159466540
key= 242;165396818130128
key= 162;826004297510806
key= 14;267588916724555
key= 116;396004108081165
key= 142;955545808954157
key= 57;956883753244146
key= 87;510097942654449
key= 100;710187898700044
key= 254;616213250069915
key= 137;725732260435452
key= 81;487393877097366
